Collocation	Score (raw_freq)
('rollenbilder', 'stehen', 'hilfe', 'gibt')	7.377229075872956e-06
('rückfragen', 'wenden', 'bitte', 'redaktionsleitung')	7.377229075872956e-06
('sagen', 'bevor', 'grenzen', 'überschritten')	7.377229075872956e-06
('schadenersatz', 'höhe', 'millionen', 'dollar')	7.377229075872956e-06
('scheuen', 'angst', 'spott', 'gang')	7.377229075872956e-06
('schrecklichen', 'zunahme', 'häuslicher', 'gewalt')	7.377229075872956e-06
('schutz', 'familie', 'rechtlich', 'verankern')	7.377229075872956e-06
('schutz', 'frauen', 'mädchen', 'gewalt')	7.377229075872956e-06
('schutz', 'ungeborenen', 'lebens', 'landesstiftung')	7.377229075872956e-06
('schweige', 'vorwürfen', 'sprecherin', 'staatsanwaltschaft')	7.377229075872956e-06
('schwer', 'verletzter', 'elfjähriger', 'junge')	7.377229075872956e-06
('schwerste', 'verletzungen', 'fast', 'fällen')	7.377229075872956e-06
('schwester', 'tot', 'balkon', 'wohnung')	7.377229075872956e-06
('sechsmonatige', 'haftstrafe', 'wegen', 'häuslicher')	7.377229075872956e-06
('seien', 'paralysiert', 'knapp', 'kasse')	7.377229075872956e-06
('seien', 'prozent', 'zuvor', 'lockdowns')	7.377229075872956e-06
('seien', 'unzureichend', 'ausgestattet', 'örtliche')	7.377229075872956e-06
('seien', 'zeitraum', 'getötet', 'worden')	7.377229075872956e-06
('sein', 'begriff', 'soll', 'ausdrücken')	7.377229075872956e-06
('sein', 'dürfen', 'waffen', 'kaufen')	7.377229075872956e-06
('seine', 'freitag', 'orange', 'auflaufen')	7.377229075872956e-06
('seine', 'mutter', 'sind', 'messerangriff')	7.377229075872956e-06
('seine', 'opfer', 'eingestochen', 'zill')	7.377229075872956e-06
('seine', 'siebenjährige', 'schwester', 'tot')	7.377229075872956e-06
('seiner', 'überstellung', 'werde', 'ermittlungsrichter')	7.377229075872956e-06
('seite', 'depp', 'gestellt', 'aber')	7.377229075872956e-06
('senioren', 'frauen', 'jugend', 'veröffentlicht')	7.377229075872956e-06
('september', 'insgesamt', 'anzeigen', 'häuslicher')	7.377229075872956e-06
('setzen', 'klar', 'positionieren', 'gewalt')	7.377229075872956e-06
('sextourismus', 'vergewaltigung', 'beschneidung', 'frauen')	7.377229075872956e-06
('sexuelle', 'gewalt', 'partnerschaft', 'erlebt')	7.377229075872956e-06
('sexuelle', 'übergriffe', 'hinterlassen', 'haben')	7.377229075872956e-06
('sichersten', 'sein', 'sollten', 'zuhause')	7.377229075872956e-06
('sicherzustellen', 'gewalttäter', 'verfolgt', 'würden')	7.377229075872956e-06
('sid', 'deutschen', 'setzen', 'zeichen')	7.377229075872956e-06
('siebenjährige', 'schwester', 'tot', 'balkon')	7.377229075872956e-06
('sind', 'bekämpfen', 'aber', 'können')	7.377229075872956e-06
('sind', 'einsatz', 'wegen', 'häuslicher')	7.377229075872956e-06
('sind', 'fast', 'tote', 'pro')	7.377229075872956e-06
('sistiert', 'werden', 'stabilisierung', 'verbesserung')	7.377229075872956e-06
('sistierung', 'lernprogramm', 'gewalt', 'besucht')	7.377229075872956e-06
('soll', 'ausdrücken', 'morden', 'keine')	7.377229075872956e-06
('soll', 'opfer', 'häuslicher', 'gewalt')	7.377229075872956e-06
('soll', 'verfahren', 'nicht', 'sistiert')	7.377229075872956e-06
('sollen', 'unhaltbaren', 'zustände', 'aufmerksam')	7.377229075872956e-06
('sollten', 'unverzichtbaren', 'einrichtungen', 'erklärt')	7.377229075872956e-06
('sollten', 'warnsysteme', 'apotheken', 'geschäften')	7.377229075872956e-06
('sonntag', 'innenministerien', 'landeskriminalämtern', 'bundesländern')	7.377229075872956e-06
('spiele', 'gesperrt', 'darf', 'aber')	7.377229075872956e-06
('spielten', 'brüche', 'rolle', 'gewalt')	7.377229075872956e-06
('sprecherin', 'netzwerks', 'brandenburgischer', 'frauenhäuser')	7.377229075872956e-06
('sprechstunde', 'räumen', 'frauentreffs', 'jupiterstraße')	7.377229075872956e-06
('stabilisierung', 'verbesserung', 'situation', 'opfers')	7.377229075872956e-06
('stalker', 'stalkerin', 'elektronische', 'fussfessel')	7.377229075872956e-06
('stalkerin', 'elektronische', 'fussfessel', 'elektronisches')	7.377229075872956e-06
('starb', 'seine', 'siebenjährige', 'schwester')	7.377229075872956e-06
('starb', 'tatort', 'mutter', 'erlag')	7.377229075872956e-06
('stark', 'beeinflusse', 'habe', 'monaten')	7.377229075872956e-06
('stark', 'berichteten', 'prozent', 'körperlicher')	7.377229075872956e-06
('starteten', 'teams', 'aufruf', 'stoppt')	7.377229075872956e-06
('stehen', 'hilfe', 'gibt', 'frauenhelpline')	7.377229075872956e-06
('stehende', 'vater', 'getöteten', 'kinder')	7.377229075872956e-06
('stiegen', 'zahlen', 'stark', 'berichteten')	7.377229075872956e-06
('stockwerk', 'hochhauses', 'gefunden', 'kinder')	7.377229075872956e-06
('stoppt', 'gewalt', 'frauen', 'bundestrainerin')	7.377229075872956e-06
('straftaten', 'bereich', 'öfteren', 'zeitverzug')	7.377229075872956e-06
('strengen', 'kontaktbeschränkungen', 'mindestens', 'körperliche')	7.377229075872956e-06
('stünden', 'engem', 'raum', 'besonderem')	7.377229075872956e-06
('tablet', 'wissen', 'runderneuten', 'bescheid')	7.377229075872956e-06
('tages', 'gewalt', 'frauen', 'november')	7.377229075872956e-06
('tat', 'verhindert', 'werden', 'können')	7.377229075872956e-06
('tatort', 'mutter', 'erlag', 'ihren')	7.377229075872956e-06
('teams', 'aufruf', 'stoppt', 'gewalt')	7.377229075872956e-06
('telefonische', 'beratung', 'unterstützung', 'approbierte')	7.377229075872956e-06
('thema', 'gewalt', 'frauen', 'aufmerksam')	7.377229075872956e-06
('thema', 'häusliche', 'gewalt', 'falsche')	7.377229075872956e-06
('thema', 'häusliche', 'gewalt', 'ist')	7.377229075872956e-06
('tot', 'balkon', 'wohnung', 'stockwerk')	7.377229075872956e-06
('tot', 'seinem', 'wagen', 'gefunden')	7.377229075872956e-06
('trennung', 'tatopfer', 'ausgeht', 'angeklagte')	7.377229075872956e-06
('trägt', 'damit', 'kann', 'aufgezeichnet')	7.377229075872956e-06
('twitter', 'verbreiteten', 'videobotschaft', 'rief')	7.377229075872956e-06
('umsetzt', 'ist', 'gemeinnützigen', 'recherchezentrums')	7.377229075872956e-06
('undenkbar', 'gewesen', 'ben', 'betont')	7.377229075872956e-06
('unhaltbaren', 'zustände', 'aufmerksam', 'machen')	7.377229075872956e-06
('unklar', 'niger', 'habe', 'gezielt')	7.377229075872956e-06
('unseren', 'berichten', 'wöchentlich', 'zwölf')	7.377229075872956e-06
('untersuchungshaft', 'genommen', 'werden', 'sprecherin')	7.377229075872956e-06
('unverzichtbaren', 'einrichtungen', 'erklärt', 'werden')	7.377229075872956e-06
('unzureichend', 'ausgestattet', 'örtliche', 'hilfsgruppen')	7.377229075872956e-06
('vater', 'getöteten', 'kinder', 'ist')	7.377229075872956e-06
('vater', 'kindes', 'hintergründe', 'familiendramas')	7.377229075872956e-06
('verankern', 'strafverfahren', 'fortgeführt', 'soll')	7.377229075872956e-06
('verbesserung', 'situation', 'opfers', 'beiträgt')	7.377229075872956e-06
('verdoppelt', 'gesundheitsdienste', 'polizei', 'würden')	7.377229075872956e-06
('verdächtiger', 'festgenommen', 'ist', 'vater')	7.377229075872956e-06
('verfahren', 'nicht', 'sistiert', 'werden')	7.377229075872956e-06
('verfolgt', 'würden', 'zudem', 'sollten')	7.377229075872956e-06
('vergangenheit', 'wegen', 'sorgerechtsstreits', 'kind')	7.377229075872956e-06
('vergewaltigung', 'verbrechen', 'einzustufen', 'entsprechend')	7.377229075872956e-06
('vergleich', 'juni', 'verzeichnet', 'zahl')	7.377229075872956e-06
('vergleich', 'vorjahr', 'justizsenator', 'grüne')	7.377229075872956e-06
('vergleich', 'vorjahr', 'prozent', 'gestiegen')	7.377229075872956e-06
('vergleichbar', 'vorjahr', 'verlaufen', 'auffälligkeiten')	7.377229075872956e-06
('verhängen', 'künftig', 'sollen', 'anordnen')	7.377229075872956e-06
('verkürzt', 'elektronische', 'fussfessel', 'kann')	7.377229075872956e-06
('verletzter', 'elfjähriger', 'junge', 'gefunden')	7.377229075872956e-06
('verletzungen', 'fast', 'fällen', 'spielten')	7.377229075872956e-06
('verleumdung', 'depp', 'millionen', 'dollar')	7.377229075872956e-06
('verleumdung', 'millionen', 'dollar', 'schadenersatz')	7.377229075872956e-06
('vernehmen', 'fall', 'wegen', 'häuslicher')	7.377229075872956e-06
('verpflichten', 'gewalt', 'frauen', 'mädchen')	7.377229075872956e-06
('verschwinden', 'nicht', 'egal', 'geliebt')	7.377229075872956e-06
('versuchten', 'mordes', 'vollendeten', 'mordes')	7.377229075872956e-06
('verurteilungen', 'wegen', 'häuslicher', 'gewalt')	7.377229075872956e-06
('verzeichnet', 'worden', 'gab', 'verfahren')	7.377229075872956e-06
('verzeichnet', 'zahl', 'kindesmisshandlungen', 'halbjahr')	7.377229075872956e-06
('veröffentlicht', 'frau', 'mindestens', 'ihrem')	7.377229075872956e-06
('veröffentlichten', 'kommentar', 'thema', 'häusliche')	7.377229075872956e-06
('vorbeugung', 'gewalt', 'frauen', 'schutz')	7.377229075872956e-06
('vorgeführt', 'dürfte', 'untersuchungshaft', 'genommen')	7.377229075872956e-06
('vorjahr', 'justizsenator', 'grüne', 'mittwoch')	7.377229075872956e-06
('vorwürfen', 'sprecherin', 'staatsanwaltschaft', 'montag')	7.377229075872956e-06
('vorzugehen', 'wissen', 'ausgangssperren', 'quarantäne')	7.377229075872956e-06
('warnsysteme', 'apotheken', 'geschäften', 'eingerichtet')	7.377229075872956e-06
('wegen', 'fällen', 'häuslicher', 'gewalt')	7.377229075872956e-06
('wegen', 'häuslicher', 'gewalt', 'alarmiert')	7.377229075872956e-06
('wegen', 'häuslicher', 'gewalt', 'angeklagt')	7.377229075872956e-06
('wegen', 'häuslicher', 'gewalt', 'festgenommenen')	7.377229075872956e-06
('wegen', 'häuslicher', 'gewalt', 'frauen')	7.377229075872956e-06
('wegen', 'häuslicher', 'gewalt', 'gefängnis')	7.377229075872956e-06
('wegen', 'häuslicher', 'gewalt', 'haben')	7.377229075872956e-06
('wegen', 'häuslicher', 'gewalt', 'verankern')	7.377229075872956e-06
('wegen', 'häuslicher', 'gewalt', 'wegen')	7.377229075872956e-06
('wegen', 'verdachts', 'häuslichen', 'gewalt')	7.377229075872956e-06
('wegen', 'verleumdung', 'depp', 'millionen')	7.377229075872956e-06
('wegen', 'verleumdung', 'millionen', 'dollar')	7.377229075872956e-06
('wegen', 'versuchten', 'mordes', 'vollendeten')	7.377229075872956e-06
('wegen', 'vorwürfen', 'häuslicher', 'gewalt')	7.377229075872956e-06
('welt', 'sonntag', 'innenministerien', 'landeskriminalämtern')	7.377229075872956e-06
('weltweit', 'dagegen', 'vorzugehen', 'wissen')	7.377229075872956e-06
('weltweit', 'sicherzustellen', 'gewalttäter', 'verfolgt')	7.377229075872956e-06
('wenden', 'außerdem', 'ist', 'jederzeit')	7.377229075872956e-06
('wenden', 'bitte', 'redaktionsleitung', 'telefonnummern')	7.377229075872956e-06
('werde', 'ermittlungsrichter', 'vorgeführt', 'dürfte')	7.377229075872956e-06
('werden', 'aufrufen', 'thema', 'häusliche')	7.377229075872956e-06
('werden', 'ihren', 'weg', 'machen')	7.377229075872956e-06
('werden', 'stabilisierung', 'verbesserung', 'situation')	7.377229075872956e-06
('werden', 'zufluchtsorte', 'sollten', 'unverzichtbaren')	7.377229075872956e-06
('wiener', 'interventionsstelle', 'gewalt', 'familie')	7.377229075872956e-06
('wies', 'darauf', 'anzeigeverhalten', 'stark')	7.377229075872956e-06
('wisse', 'worte', 'können', 'schlagen')	7.377229075872956e-06
('wissen', 'ausgangssperren', 'quarantäne', 'entscheidend')	7.377229075872956e-06
('wissen', 'runderneuten', 'bescheid', 'lässt')	7.377229075872956e-06
('wissen', 'schwere', 'jüngsten', 'vorwürfe')	7.377229075872956e-06
('wohnung', 'stockwerk', 'hochhauses', 'gefunden')	7.377229075872956e-06
('wollen', 'zeichen', 'setzen', 'klar')	7.377229075872956e-06
('worden', 'gab', 'verfahren', 'waren')	7.377229075872956e-06
('worden', 'polizei', 'montag', 'mitteilte')	7.377229075872956e-06
('worden', 'umfrage', 'deutschen', 'zuständigen')	7.377229075872956e-06
('wurden', 'februar', 'september', 'insgesamt')	7.377229075872956e-06
('wurden', 'frauen', 'ihren', 'partnern')	7.377229075872956e-06
('wurden', 'frauen', 'opfer', 'häuslicher')	7.377229075872956e-06
('wurden', 'ihrem', 'partner', 'getötet')	7.377229075872956e-06
('wöchentlich', 'zwölf', 'berliner', 'bezirken')	7.377229075872956e-06
('würden', 'zudem', 'sollten', 'warnsysteme')	7.377229075872956e-06
('würden', 'überschwemmt', 'seien', 'unzureichend')	7.377229075872956e-06
('zahl', 'frauen', 'deswegen', 'hilfsdienste')	7.377229075872956e-06
('zahl', 'fälle', 'gewalt', 'frauen')	7.377229075872956e-06
('zahl', 'kindesmisshandlungen', 'halbjahr', 'vergleich')	7.377229075872956e-06
('zahl', 'registrierten', 'fälle', 'häuslicher')	7.377229075872956e-06
('zahlen', 'stark', 'berichteten', 'prozent')	7.377229075872956e-06
('zeichen', 'gewalt', 'frauen', 'pünktlich')	7.377229075872956e-06
('zeichen', 'gewalt', 'frauen', 'sid')	7.377229075872956e-06
('zeichen', 'kampagne', 'fotografieren', 'bilder')	7.377229075872956e-06
('zeichen', 'setzen', 'klar', 'positionieren')	7.377229075872956e-06
('zentralen', 'informationsstelle', 'autonomer', 'frauenhäuser')	7.377229075872956e-06
('zeuge', 'brandenburger', 'landtags', 'krisenpolitik')	7.377229075872956e-06
('zivilklage', 'ging', 'veröffentlichten', 'kommentar')	7.377229075872956e-06
('zudem', 'sollten', 'warnsysteme', 'apotheken')	7.377229075872956e-06
('zufluchtsorte', 'sollten', 'unverzichtbaren', 'einrichtungen')	7.377229075872956e-06
('zugang', 'schutz', 'beratung', 'geschlechtsspezifischer')	7.377229075872956e-06
('zugestimmt', 'massnahmen', 'zählen', 'elektronische')	7.377229075872956e-06
('zunahme', 'beratungen', 'wegen', 'häuslicher')	7.377229075872956e-06
('zunahme', 'häuslicher', 'gewalt', 'festgestellt')	7.377229075872956e-06
('zunahme', 'häuslicher', 'gewalt', 'frauen')	7.377229075872956e-06
('zwölf', 'berliner', 'bezirken', 'newsletter')	7.377229075872956e-06
('zählen', 'elektronische', 'fussfesseln', 'stalker')	7.377229075872956e-06
('zürcher', 'hochschule', 'angewandte', 'wissenschaften')	7.377229075872956e-06
('öfteren', 'zeitverzug', 'anzeigt', 'würden')	7.377229075872956e-06
('örtliche', 'hilfsgruppen', 'seien', 'paralysiert')	7.377229075872956e-06
('österreichischer', 'frauen', 'mädchenberatungsstellen', 'wenden')	7.377229075872956e-06
('übergriffe', 'hinterlassen', 'haben', 'verschwinden')	7.377229075872956e-06
('überschritten', 'werden', 'aufrufen', 'thema')	7.377229075872956e-06
('überschwemmt', 'seien', 'unzureichend', 'ausgestattet')	7.377229075872956e-06
('überstellt', 'ist', 'laut', 'polizei')	7.377229075872956e-06
('überstellung', 'werde', 'ermittlungsrichter', 'vorgeführt')	7.377229075872956e-06
('überwachten', 'person', 'auferlegt', 'werden')	7.377229075872956e-06
('aber', 'ausweg', 'rückkehr', 'rollenverständnis')	5.532921806904717e-06
('aber', 'halbautomatisches', 'gewehr', 'pistolen')	5.532921806904717e-06
('aber', 'herrscht', 'mentalität', 'gewalt')	5.532921806904717e-06
('aber', 'ist', 'mission', 'aufmerksamkeit')	5.532921806904717e-06
('aber', 'kann', 'verletzungen', 'erfassen')	5.532921806904717e-06
('aber', 'krieger', 'kämpfer', 'ist')	5.532921806904717e-06
('aber', 'menschen', 'ausgelöst', 'damit')	5.532921806904717e-06
('aber', 'müsse', 'differenzieren', 'haus')	5.532921806904717e-06
('aber', 'nicht', 'bedeutet', 'passiert')	5.532921806904717e-06
('aber', 'nicht', 'heard', 'angegriffen')	5.532921806904717e-06
('aber', 'nicht', 'risiko', 'frauen')	5.532921806904717e-06
('aber', 'nicht', 'wissenschaftlich', 'bewiesen')	5.532921806904717e-06
('aber', 'nicht', 'zufrieden', 'werden')	5.532921806904717e-06
('aber', 'polizeiaufgaben', 'untersteht', 'deshalb')	5.532921806904717e-06
('aber', 'rückmeldung', 'bekommen', 'anzeigen')	5.532921806904717e-06
('aber', 'trend', 'ist', 'eher')	5.532921806904717e-06
('aber', 'uneinheitliches', 'bild', 'gesamtsituation')	5.532921806904717e-06
('aber', 'verboten', 'rollenverständnis', 'nicht')	5.532921806904717e-06
('aber', 'vermerken', 'sollte', 'gericht')	5.532921806904717e-06
('abgeordneter', 'slowakische', 'regierung', 'aufgefordert')	5.532921806904717e-06
('abkommen', 'bekämpfung', 'gewalt', 'frauen')	5.532921806904717e-06
('abkommen', 'länder', 'weltweit', 'ratifiziert')	5.532921806904717e-06
('absehbar', 'schweige', 'vorwürfen', 'sprecherin')	5.532921806904717e-06
('absicherung', 'arbeit', 'frauenhäusern', 'ambulanten')	5.532921806904717e-06
('abstandsgebot', 'verschiedenen', 'fällen', 'nicht')	5.532921806904717e-06
('absturzes', 'waren', 'medienberichten', 'seine')	5.532921806904717e-06
('abwehrspieler', 'könnte', 'fc', 'wegen')	5.532921806904717e-06
('adressen', 'geheim', 'gehalten', 'werden')	5.532921806904717e-06
('akteure', 'männer', 'selbstverteidigungsmodus', 'soziologieprofessor')	5.532921806904717e-06
('aktionstag', 'keine', 'gewalt', 'frauen')	5.532921806904717e-06
('aktuelle', 'zahlen', 'häuslicher', 'gewalt')	5.532921806904717e-06
('aktuellen', 'brauchen', 'neues', 'verständnis')	5.532921806904717e-06
('aktuellen', 'nachrichten', 'exklusive', 'storys')	5.532921806904717e-06
('akuten', 'finanziellen', 'sorgen', 'krise')	5.532921806904717e-06
('akuter', 'gewalt', 'dokumentieren', 'fälle')	5.532921806904717e-06
('albayrak', 'verheiratet', 'jahres', 'wies')	5.532921806904717e-06
('alleingelassen', 'kinder', 'werden', 'weggenommen')	5.532921806904717e-06
('allerdings', 'blick', 'zahl', 'angezeigten')	5.532921806904717e-06
('allerdings', 'ist', 'verlängerung', 'monate')	5.532921806904717e-06
('allerdings', 'sind', 'fast', 'verbunden')	5.532921806904717e-06
('allerdings', 'würden', 'fälle', 'nachhinein')	5.532921806904717e-06
('alltägliches', 'fass', 'überlaufen', 'bringen')	5.532921806904717e-06
('alte', 'verständnis', 'männlichkeit', 'unterstützung')	5.532921806904717e-06
('alter', 'mann', 'ist', 'sportflugzeug')	5.532921806904717e-06
('ambulanz', 'gehabt', 'habe', 'jedes')	5.532921806904717e-06
('amt', 'jugend', 'familie', 'fachbereich')	5.532921806904717e-06
('amt', 'jugendschutz', 'soziale', 'inklusion')	5.532921806904717e-06
('amtierenden', 'finanzminister', 'berat', 'albayrak')	5.532921806904717e-06
('amtsgericht', 'wegen', 'gefährlicher', 'körperverletzung')	5.532921806904717e-06
('andere', 'frauen', 'haben', 'quasi')	5.532921806904717e-06
('andere', 'opfer', 'häuslicher', 'gewalt')	5.532921806904717e-06
('andere', 'ärzte', 'aber', 'kann')	5.532921806904717e-06
('anfang', 'woche', 'gestiegene', 'nachfrage')	5.532921806904717e-06
('anfragen', 'durchgängig', 'erhöhten', 'niveau')	5.532921806904717e-06
('angaben', 'frauenorganisationen', 'frau', 'männliche')	5.532921806904717e-06
('angaben', 'kinderschutzbunds', 'sind', 'meldungen')	5.532921806904717e-06
('angaben', 'landesregierung', 'gestiegen', 'fällt')	5.532921806904717e-06
('angaben', 'seines', 'vereins', 'vorwürfe')	5.532921806904717e-06
('angebot', 'eigenständige', 'jugendberatung', 'erweitert')	5.532921806904717e-06
('angebot', 'wehren', 'denn', 'wunden')	5.532921806904717e-06
('angeboten', 'bekommen', 'gewalt', 'gilt')	5.532921806904717e-06
('angegriffen', 'habe', 'vorwürfe', 'bestreitet')	5.532921806904717e-06
('angehörige', 'erkrankt', 'sind', 'aber')	5.532921806904717e-06
('angeklagte', 'tat', 'beraubt', 'eigentlich')	5.532921806904717e-06
('angelegenheit', 'privatsache', 'ist', 'nimmt')	5.532921806904717e-06
('angeordnet', 'werden', 'allerdings', 'ist')	5.532921806904717e-06
('angewandt', 'vorgesehenen', 'hilfsangebote', 'schutzmaßnahmen')	5.532921806904717e-06
('angezeigt', 'bevölkerungsreichsten', 'bundesland', 'hatte')	5.532921806904717e-06
('angezeigt', 'haben', 'gesichertes', 'gesamtbild')	5.532921806904717e-06
('angezeigten', 'fälle', 'berücksichtigen', 'anzeigeverhalten')	5.532921806904717e-06
('angriffen', 'seine', 'damalige', 'frau')	5.532921806904717e-06
('angst', 'vermeintlich', 'starken', 'geschlecht')	5.532921806904717e-06
('anklage', 'wegen', 'gewalt', 'polizeibeamte')	5.532921806904717e-06
('anlass', 'ist', 'internationale', 'gewalt')	5.532921806904717e-06
('anlaufstelle', 'opfer', 'sexueller', 'gewalt')	5.532921806904717e-06
('anlaufstellen', 'opfer', 'häuslicher', 'gewalt')	5.532921806904717e-06
('annäherungsverbot', 'ausgesprochen', 'hilfe', 'betroffene')	5.532921806904717e-06
('anordnen', 'können', 'beschuldigte', 'person')	5.532921806904717e-06
('anordnen', 'können', 'stalker', 'elektronische')	5.532921806904717e-06
('anschaut', 'gehe', 'existenz', 'genauer')	5.532921806904717e-06
('anschuldigungen', 'hamburger', 'frühere', 'freundin')	5.532921806904717e-06
('anschuldigungen', 'wegen', 'häuslicher', 'gewalt')	5.532921806904717e-06
('ansprechpartner', 'befugnisse', 'bekommen', 'eingreifen')	5.532921806904717e-06
('anspruch', 'nimmt', 'teilte', 'sonntag')	5.532921806904717e-06
('ansteigenden', 'fallzahl', 'straftaten', 'bereich')	5.532921806904717e-06
('anstieg', 'anzeigen', 'wegen', 'häuslicher')	5.532921806904717e-06
('anstieg', 'gewalt', 'familien', 'paarbeziehungen')	5.532921806904717e-06
('anstieg', 'gewalt', 'innerhalb', 'familien')	5.532921806904717e-06
('anstieg', 'häuslichen', 'gewalt', 'ausgeblieben')	5.532921806904717e-06
('anstieg', 'häuslichen', 'gewalt', 'kommen')	5.532921806904717e-06
('anstieg', 'häuslicher', 'gewalt', 'fälle')	5.532921806904717e-06
('anstieg', 'häuslicher', 'gewalt', 'führen')	5.532921806904717e-06
('anstieg', 'häuslicher', 'gewalt', 'geführt')	5.532921806904717e-06
('anstieg', 'prozent', 'vergleich', 'steigerung')	5.532921806904717e-06
('anstieg', 'verfahren', 'bereich', 'beziehungsgewalt')	5.532921806904717e-06
('anteil', 'taten', 'machten', 'prozent')	5.532921806904717e-06
('anteil', 'weiblichen', 'verdächtigen', 'ist')	5.532921806904717e-06
('antrag', 'rechtspopulistischer', 'abgeordneter', 'slowakische')	5.532921806904717e-06
('antwort', 'feminismus', 'ist', 'wiederum')	5.532921806904717e-06
('antwort', 'gewalt', 'daraus', 'ist')	5.532921806904717e-06
('anwaltlichen', 'beistands', 'vorwürfe', 'wehr')	5.532921806904717e-06
('anwaltschaft', 'vermutet', 'liegt', 'frauen')	5.532921806904717e-06
('anwesenheit', 'ihres', 'fünfjährigen', 'sohnes')	5.532921806904717e-06
('anwesenheit', 'minderjährigen', 'ausgeübt', 'haben')	5.532921806904717e-06
('anwälte', 'beantragten', 'urteil', 'schauspielerin')	5.532921806904717e-06
('anwälte', 'gericht', 'identität', 'jurors')	5.532921806904717e-06
('anwältin', 'hofft', 'hilfe', 'staat')	5.532921806904717e-06
('anwältin', 'vorsitzende', 'menschenrechtskammer', 'istanbuler')	5.532921806904717e-06
('anzeige', 'bereit', 'sind', 'manchmal')	5.532921806904717e-06
('anzeige', 'erstattet', 'dank', 'rechtsmedizinern')	5.532921806904717e-06
('anzeigen', 'strafverfolgungsbehörden', 'gegeben', 'zahl')	5.532921806904717e-06
('anzeigeverhalten', 'beeinflusst', 'gebe', 'sozialkontrolle')	5.532921806904717e-06
('approbierte', 'psychotherapeuten', 'sowohl', 'langfristig')	5.532921806904717e-06
('april', 'waren', 'sogar', 'doppelt')	5.532921806904717e-06
('arabischen', 'sektor', 'konzentrieren', 'problem')	5.532921806904717e-06
('arbeiten', 'gibt', 'sozialen', 'medien')	5.532921806904717e-06
('arbeitenden', 'frauen', 'prozent', 'gestiegen')	5.532921806904717e-06
('argumentation', 'sorgt', 'gerichtsprozessen', 'strafmilderungen')	5.532921806904717e-06
('argumente', 'frauenrechte', 'anschaut', 'gehe')	5.532921806904717e-06
('argumenten', 'werfen', 'heards', 'anwälte')	5.532921806904717e-06
('arme', 'hals', 'manchmal', 'drückt')	5.532921806904717e-06
('atp', 'tennisprofis', 'häuslicher', 'gewalt')	5.532921806904717e-06
('atteste', 'habe', 'schnell', 'gezeigt')	5.532921806904717e-06
('attesten', 'gezielter', 'missbrauch', 'getrieben')	5.532921806904717e-06
('auferlegt', 'zudem', 'hängt', 'entscheid')	5.532921806904717e-06
('aufgefallen', 'mann', 'samstag', 'nähe')	5.532921806904717e-06
('aufgefordert', 'institutionen', 'europäischen', 'union')	5.532921806904717e-06
('aufgestockt', 'polizistinnen', 'polizisten', 'bereich')	5.532921806904717e-06
('aufmerksam', 'machen', 'häusliche', 'gewalt')	5.532921806904717e-06
('aufmerksam', 'scheint', 'komisch', 'sagen')	5.532921806904717e-06
('aufmerksamkeit', 'darauf', 'lenken', 'frauen')	5.532921806904717e-06
('aufnehmen', 'sohn', 'privilegiert', 'fühlen')	5.532921806904717e-06
('aufs', 'blauen', 'flecken', 'untersuchen')	5.532921806904717e-06
('aufschrift', 'gewalt', 'kommt', 'nicht')	5.532921806904717e-06
('aufschwungs', 'ist', 'nämlich', 'zahl')	5.532921806904717e-06
('aufweisen', 'einfach', 'einschätzen', 'können')	5.532921806904717e-06
('aufweist', 'nehme', 'darauf', 'umständen')	5.532921806904717e-06
('aufzeichnungen', 'verfahren', 'beweis', 'verwendet')	5.532921806904717e-06
('augen', 'vieler', 'männer', 'gesamte')	5.532921806904717e-06
('ausbruch', 'märz', 'keine', 'relevante')	5.532921806904717e-06
('ausdruck', 'historisch', 'ungleichen', 'machtverhältnisse')	5.532921806904717e-06
('ausfallen', 'franzose', 'oktober', 'strafgericht')	5.532921806904717e-06
('ausgangsbeschränkungen', 'wirtschaftlichen', 'auswirkungen', 'coronakrise')	5.532921806904717e-06
('ausgeblieben', 'rückgang', 'registrierten', 'gewalttaten')	5.532921806904717e-06
('ausgeht', 'angeklagte', 'tat', 'beraubt')	5.532921806904717e-06
('ausgelöst', 'damit', 'einhergehenden', 'einschränkungen')	5.532921806904717e-06
('ausgemacht', 'verhältnis', 'schwerverletzten', 'gleichbleibend')	5.532921806904717e-06
('ausgesprochen', 'hilfe', 'betroffene', 'gewalt')	5.532921806904717e-06
('ausgesprochen', 'unterstütze', 'keine', 'form')	5.532921806904717e-06
('ausgeübt', 'haben', 'schuldspruch', 'drohen')	5.532921806904717e-06
('aushängeschild', 'republik', 'einerseits', 'modern')	5.532921806904717e-06
('auslastung', 'plätze', 'liege', 'derzeit')	5.532921806904717e-06
('ausrufung', 'republik', 'meint', 'islam')	5.532921806904717e-06
('aussagen', 'haben', 'habe', 'seinem')	5.532921806904717e-06
('ausweg', 'rückkehr', 'rollenverständnis', 'frau')	5.532921806904717e-06
('auswirkungen', 'coronakrise', 'haben', 'problem')	5.532921806904717e-06
('auszugehen', 'statistische', 'erfassung', 'fälle')	5.532921806904717e-06
('auszuziehen', 'durchschnittlich', 'knappe', 'stunde')	5.532921806904717e-06
('auszuüben', 'tatsächlich', 'gewalt', 'gibt')	5.532921806904717e-06
('außerdem', 'sollen', 'gewaltopfer', 'spezielle')	5.532921806904717e-06
