Collocation	Score (raw_freq)
('hatte', 'jury', 'anfang')	7.377229075872956e-06
('hatte', 'keine', 'chance')	7.377229075872956e-06
('hatte', 'wegen', 'häuslicher')	7.377229075872956e-06
('hatten', 'schwerste', 'verletzungen')	7.377229075872956e-06
('heard', 'punkten', 'gegeben')	7.377229075872956e-06
('helfen', 'frauen', 'fildern')	7.377229075872956e-06
('hilfe', 'bekommen', 'können')	7.377229075872956e-06
('hilfe', 'betroffene', 'frauen')	7.377229075872956e-06
('hilfe', 'frauen', 'not')	7.377229075872956e-06
('hilfe', 'gesucht', 'haben')	7.377229075872956e-06
('hilfe', 'gibt', 'frauenhelpline')	7.377229075872956e-06
('hilfe', 'suchen', 'haben')	7.377229075872956e-06
('hilfetelefon', 'gewalt', 'betroffene')	7.377229075872956e-06
('hilfsangebote', 'anspruch', 'nehmen')	7.377229075872956e-06
('hilfsangebote', 'informiert', 'werden')	7.377229075872956e-06
('hilfsdienste', 'anriefen', 'verdoppelt')	7.377229075872956e-06
('hilfsgruppen', 'seien', 'paralysiert')	7.377229075872956e-06
('hinterlassen', 'haben', 'verschwinden')	7.377229075872956e-06
('hinweise', 'häusliche', 'gewalt')	7.377229075872956e-06
('hochhaus', 'hanauer', 'innenstadt')	7.377229075872956e-06
('hochhauses', 'gefunden', 'kinder')	7.377229075872956e-06
('hochschule', 'angewandte', 'wissenschaften')	7.377229075872956e-06
('hohe', 'dunkelziffer', 'häuslicher')	7.377229075872956e-06
('hälfte', 'opfer', 'lebte')	7.377229075872956e-06
('hätten', 'einfluss', 'arbeit')	7.377229075872956e-06
('häufig', 'opfer', 'häuslicher')	7.377229075872956e-06
('häufiger', 'häuslicher', 'gewalt')	7.377229075872956e-06
('häusliche', 'gewalt', 'andere')	7.377229075872956e-06
('häusliche', 'gewalt', 'coronakrise')	7.377229075872956e-06
('häusliche', 'gewalt', 'eingerichtet')	7.377229075872956e-06
('häusliche', 'gewalt', 'falsche')	7.377229075872956e-06
('häusliche', 'gewalt', 'haben')	7.377229075872956e-06
('häusliche', 'gewalt', 'hatte')	7.377229075872956e-06
('häusliche', 'gewalt', 'ihrem')	7.377229075872956e-06
('häusliche', 'gewalt', 'mai')	7.377229075872956e-06
('häusliche', 'gewalt', 'offizialdelikt')	7.377229075872956e-06
('häusliche', 'gewalt', 'problem')	7.377229075872956e-06
('häusliche', 'gewalt', 'psychische')	7.377229075872956e-06
('häusliche', 'gewalt', 'seiner')	7.377229075872956e-06
('häusliche', 'gewalt', 'sensibilisieren')	7.377229075872956e-06
('häusliche', 'gewalt', 'sexualisierte')	7.377229075872956e-06
('häusliche', 'gewalt', 'sprechen')	7.377229075872956e-06
('häusliche', 'gewalt', 'stehe')	7.377229075872956e-06
('häusliche', 'gewalt', 'stärker')	7.377229075872956e-06
('häusliche', 'gewalt', 'trifft')	7.377229075872956e-06
('häusliche', 'gewalt', 'ums')	7.377229075872956e-06
('häusliche', 'gewalt', 'vorgehen')	7.377229075872956e-06
('häusliche', 'gewalt', 'vorwarfen')	7.377229075872956e-06
('häusliche', 'gewalt', 'vorzugehen')	7.377229075872956e-06
('häusliche', 'gewalt', 'wegen')	7.377229075872956e-06
('häusliche', 'gewalt', 'zurückzuführen')	7.377229075872956e-06
('häusliche', 'gewalt', 'öffentlich')	7.377229075872956e-06
('häuslichen', 'gewalt', 'registriert')	7.377229075872956e-06
('häuslichen', 'gewalt', 'soll')	7.377229075872956e-06
('häuslicher', 'geschlechtsspezifischer', 'gewalt')	7.377229075872956e-06
('häuslicher', 'gewalt', 'abkommen')	7.377229075872956e-06
('häuslicher', 'gewalt', 'alarmiert')	7.377229075872956e-06
('häuslicher', 'gewalt', 'allerdings')	7.377229075872956e-06
('häuslicher', 'gewalt', 'angeklagt')	7.377229075872956e-06
('häuslicher', 'gewalt', 'ausgangsbeschränkungen')	7.377229075872956e-06
('häuslicher', 'gewalt', 'ausgesprochen')	7.377229075872956e-06
('häuslicher', 'gewalt', 'bandenkriminalität')	7.377229075872956e-06
('häuslicher', 'gewalt', 'bedroht')	7.377229075872956e-06
('häuslicher', 'gewalt', 'bedrohungen')	7.377229075872956e-06
('häuslicher', 'gewalt', 'beschäftigt')	7.377229075872956e-06
('häuslicher', 'gewalt', 'bietet')	7.377229075872956e-06
('häuslicher', 'gewalt', 'coronakrise')	7.377229075872956e-06
('häuslicher', 'gewalt', 'eingreifen')	7.377229075872956e-06
('häuslicher', 'gewalt', 'entgegenzuwirken')	7.377229075872956e-06
('häuslicher', 'gewalt', 'familienstreitigkeiten')	7.377229075872956e-06
('häuslicher', 'gewalt', 'februar')	7.377229075872956e-06
('häuslicher', 'gewalt', 'feststellen')	7.377229075872956e-06
('häuslicher', 'gewalt', 'fällen')	7.377229075872956e-06
('häuslicher', 'gewalt', 'gebe')	7.377229075872956e-06
('häuslicher', 'gewalt', 'geflüchtete')	7.377229075872956e-06
('häuslicher', 'gewalt', 'gefordert')	7.377229075872956e-06
('häuslicher', 'gewalt', 'gefängnis')	7.377229075872956e-06
('häuslicher', 'gewalt', 'gegangen')	7.377229075872956e-06
('häuslicher', 'gewalt', 'gehen')	7.377229075872956e-06
('häuslicher', 'gewalt', 'gesprochen')	7.377229075872956e-06
('häuslicher', 'gewalt', 'gesucht')	7.377229075872956e-06
('häuslicher', 'gewalt', 'gezählt')	7.377229075872956e-06
('häuslicher', 'gewalt', 'halbjahr')	7.377229075872956e-06
('häuslicher', 'gewalt', 'innenministerium')	7.377229075872956e-06
('häuslicher', 'gewalt', 'jährlich')	7.377229075872956e-06
('häuslicher', 'gewalt', 'kann')	7.377229075872956e-06
('häuslicher', 'gewalt', 'kindesmisshandlung')	7.377229075872956e-06
('häuslicher', 'gewalt', 'liegt')	7.377229075872956e-06
('häuslicher', 'gewalt', 'rowohlt')	7.377229075872956e-06
('häuslicher', 'gewalt', 'sogenannte')	7.377229075872956e-06
('häuslicher', 'gewalt', 'stark')	7.377229075872956e-06
('häuslicher', 'gewalt', 'stillen')	7.377229075872956e-06
('häuslicher', 'gewalt', 'unterstützt')	7.377229075872956e-06
('häuslicher', 'gewalt', 'verankern')	7.377229075872956e-06
('häuslicher', 'gewalt', 'verbrechen')	7.377229075872956e-06
('häuslicher', 'gewalt', 'vorbestraft')	7.377229075872956e-06
('häuslicher', 'gewalt', 'zeigten')	7.377229075872956e-06
('häuslicher', 'gewalt', 'zuge')	7.377229075872956e-06
('häuslicher', 'gewalt', 'zuletzt')	7.377229075872956e-06
('höhe', 'insgesamt', 'euro')	7.377229075872956e-06
('höhe', 'millionen', 'dollar')	7.377229075872956e-06
('hören', 'nicht', 'zusätzlichen')	7.377229075872956e-06
('ihn', 'häuslichen', 'gewalt')	7.377229075872956e-06
('ihnen', 'passiert', 'ist')	7.377229075872956e-06
('ihrem', 'buch', 'prügel')	7.377229075872956e-06
('ihrem', 'mann', 'geschlagen')	7.377229075872956e-06
('ihrem', 'mann', 'ihrem')	7.377229075872956e-06
('ihrem', 'partner', 'familienangehörigen')	7.377229075872956e-06
('ihren', 'gewalttätigen', 'mann')	7.377229075872956e-06
('ihren', 'gewalttätigen', 'partnern')	7.377229075872956e-06
('ihren', 'jahre', 'alten')	7.377229075872956e-06
('ihren', 'kindern', 'nicht')	7.377229075872956e-06
('ihren', 'männern', 'geschlagen')	7.377229075872956e-06
('ihren', 'nicht', 'namentlich')	7.377229075872956e-06
('ihren', 'partner', 'verlassen')	7.377229075872956e-06
('ihren', 'weg', 'machen')	7.377229075872956e-06
('ihrer', 'kindheit', 'jugend')	7.377229075872956e-06
('ihrer', 'mutter', 'lebten')	7.377229075872956e-06
('ihrer', 'partnerschaft', 'gewalt')	7.377229075872956e-06
('ihrer', 'täglichen', 'arbeit')	7.377229075872956e-06
('ihrer', 'wohnung', 'aufgefunden')	7.377229075872956e-06
('individuellen', 'gesamtgesellschaftliche', 'probleme')	7.377229075872956e-06
('initiative', 'häusliche', 'gewalt')	7.377229075872956e-06
('innenministerium', 'wies', 'darauf')	7.377229075872956e-06
('innenstadt', 'schwer', 'verletzter')	7.377229075872956e-06
('inneres', 'ländliche', 'räume')	7.377229075872956e-06
('insgesamt', 'anzeigen', 'häuslicher')	7.377229075872956e-06
('insgesamt', 'straftaten', 'registriert')	7.377229075872956e-06
('institut', 'rechtsmedizin', 'universität')	7.377229075872956e-06
('internationalen', 'aktionstag', 'gewalt')	7.377229075872956e-06
('internationalen', 'menschenrechte', 'erklärte')	7.377229075872956e-06
('internationaler', 'gewalt', 'frauen')	7.377229075872956e-06
('ist', 'absolutes', 'no')	7.377229075872956e-06
('ist', 'beratungsstelle', 'frauen')	7.377229075872956e-06
('ist', 'bislang', 'nicht')	7.377229075872956e-06
('ist', 'bundesweites', 'beratungsangebot')	7.377229075872956e-06
('ist', 'doch', 'nicht')	7.377229075872956e-06
('ist', 'enorm', 'wichtig')	7.377229075872956e-06
('ist', 'erreichbar', 'telefon')	7.377229075872956e-06
('ist', 'form', 'gewalt')	7.377229075872956e-06
('ist', 'gemeinnützigen', 'recherchezentrums')	7.377229075872956e-06
('ist', 'hilfetelefon', 'gewalt')	7.377229075872956e-06
('ist', 'ihm', 'wichtig')	7.377229075872956e-06
('ist', 'internationale', 'beseitigung')	7.377229075872956e-06
('ist', 'kraft', 'getreten')	7.377229075872956e-06
('ist', 'längst', 'nicht')	7.377229075872956e-06
('ist', 'maßnahmen', 'orange')	7.377229075872956e-06
('ist', 'nicht', 'annähernd')	7.377229075872956e-06
('ist', 'nicht', 'frauen')	7.377229075872956e-06
('ist', 'nicht', 'selbstverständlich')	7.377229075872956e-06
('ist', 'nicht', 'zuletzt')	7.377229075872956e-06
('ist', 'sicherer', 'ort')	7.377229075872956e-06
('ist', 'telefonisch', 'erreichbar')	7.377229075872956e-06
('ist', 'vater', 'kindes')	7.377229075872956e-06
('ist', 'vergleich', 'vorjahr')	7.377229075872956e-06
('ist', 'vernehmen', 'fall')	7.377229075872956e-06
('ist', 'weitaus', 'höher')	7.377229075872956e-06
('ist', 'weiße', 'ring')	7.377229075872956e-06
('ist', 'wichtig', 'denn')	7.377229075872956e-06
('ist', 'wichtig', 'gewalt')	7.377229075872956e-06
('ist', 'zahl', 'straftaten')	7.377229075872956e-06
('jahre', 'alt', 'ist')	7.377229075872956e-06
('jahre', 'alten', 'frau')	7.377229075872956e-06
('jegliche', 'angabe', 'persönlichen')	7.377229075872956e-06
('jegliche', 'gewalt', 'frauen')	7.377229075872956e-06
('jugend', 'veröffentlicht', 'frau')	7.377229075872956e-06
('jugendliche', 'erwachsene', 'telefonische')	7.377229075872956e-06
('junge', 'frau', 'steht')	7.377229075872956e-06
('junge', 'gefunden', 'worden')	7.377229075872956e-06
('juni', 'verzeichnet', 'zahl')	7.377229075872956e-06
('juni', 'wurden', 'prozent')	7.377229075872956e-06
('jährlich', 'millionen', 'euro')	7.377229075872956e-06
('jährlich', 'november', 'dezember')	7.377229075872956e-06
('kampagne', 'fotografieren', 'bilder')	7.377229075872956e-06
('kann', 'aufgezeichnet', 'werden')	7.377229075872956e-06
('kann', 'dir', 'nicht')	7.377229075872956e-06
('kann', 'häusliche', 'gewalt')	7.377229075872956e-06
('kann', 'höchstens', 'jeweils')	7.377229075872956e-06
('kann', 'nicht', 'verstehen')	7.377229075872956e-06
('kapitän', 'neuer', 'ließen')	7.377229075872956e-06
('keine', 'auskunft', 'geben')	7.377229075872956e-06
('keine', 'aussage', 'machen')	7.377229075872956e-06
('keine', 'aussagekräftigen', 'daten')	7.377229075872956e-06
('keine', 'garantien', 'ihn')	7.377229075872956e-06
('keine', 'hilfe', 'holen')	7.377229075872956e-06
('keine', 'hinweise', 'darauf')	7.377229075872956e-06
('keine', 'individuellen', 'gesamtgesellschaftliche')	7.377229075872956e-06
('keine', 'physische', 'gewalt')	7.377229075872956e-06
('keine', 'schwäche', 'zeigen')	7.377229075872956e-06
('keine', 'zunahme', 'beratungen')	7.377229075872956e-06
('kind', 'schutz', 'ungeborenen')	7.377229075872956e-06
('kinder', 'haben', 'schutz')	7.377229075872956e-06
('kinder', 'ist', 'vernehmen')	7.377229075872956e-06
('kinder', 'jugendliche', 'ist')	7.377229075872956e-06
('kinder', 'jugendliche', 'nicht')	7.377229075872956e-06
('kinder', 'jugendliche', 'sind')	7.377229075872956e-06
('kinder', 'nicht', 'ihren')	7.377229075872956e-06
('kinder', 'nicht', 'selten')	7.377229075872956e-06
('kindern', 'jugendlichen', 'ist')	7.377229075872956e-06
('kindes', 'hintergründe', 'familiendramas')	7.377229075872956e-06
('kindesmisshandlungen', 'halbjahr', 'vergleich')	7.377229075872956e-06
('klar', 'positionieren', 'gewalt')	7.377229075872956e-06
('knapp', 'kasse', 'warnte')	7.377229075872956e-06
('kommenden', 'millionen', 'euro')	7.377229075872956e-06
('kommentar', 'thema', 'häusliche')	7.377229075872956e-06
('kommt', 'häuslicher', 'gewalt')	7.377229075872956e-06
('kommt', 'nicht', 'schichten')	7.377229075872956e-06
('konnten', 'nicht', 'aufgenommen')	7.377229075872956e-06
('kontaktbeschränkungen', 'mindestens', 'körperliche')	7.377229075872956e-06
('kontaktmöglichkeit', 'häuslicher', 'gewalt')	7.377229075872956e-06
('kontext', 'häuslicher', 'gewalt')	7.377229075872956e-06
('kontinent', 'kampagne', 'häusliche')	7.377229075872956e-06
('kopf', 'wand', 'geschlagen')	7.377229075872956e-06
('kostenlos', 'männernotruf', 'mo')	7.377229075872956e-06
('krankenhaus', 'gebracht', 'werden')	7.377229075872956e-06
('krisenpolitik', 'landesregierung', 'zusammenhang')	7.377229075872956e-06
('könne', 'nicht', 'sagen')	7.377229075872956e-06
('können', 'femizide', 'sein')	7.377229075872956e-06
('können', 'frauen', 'nicht')	7.377229075872956e-06
('können', 'frauen', 'partnern')	7.377229075872956e-06
('können', 'gerichte', 'drohungen')	7.377229075872956e-06
('können', 'häusliche', 'gewalt')	7.377229075872956e-06
('können', 'netzwerk', 'österreichischer')	7.377229075872956e-06
('können', 'stalker', 'stalkerin')	7.377229075872956e-06
('körperliche', 'auseinandersetzung', 'erlebt')	7.377229075872956e-06
('körperliche', 'gewalt', 'aber')	7.377229075872956e-06
('körperliche', 'psychische', 'sexuelle')	7.377229075872956e-06
('körperliche', 'seelische', 'gewalt')	7.377229075872956e-06
('körperlicher', 'gewalt', 'ist')	7.377229075872956e-06
('künftig', 'sollen', 'anordnen')	7.377229075872956e-06
('lag', 'prozent', 'wert')	7.377229075872956e-06
('landkreise', 'kreisfreien', 'städte')	7.377229075872956e-06
('landtags', 'krisenpolitik', 'landesregierung')	7.377229075872956e-06
('laut', 'abkommen', 'nicht')	7.377229075872956e-06
('laut', 'polizei', 'staatsanwaltschaft')	7.377229075872956e-06
('leben', 'frauen', 'kinder')	7.377229075872956e-06
('leben', 'menschen', 'bloße')	7.377229075872956e-06
('leben', 'opfer', 'gewalt')	7.377229075872956e-06
('lebensberatung', 'erreichbar', 'per')	7.377229075872956e-06
('lebensjahr', 'körperliche', 'sexuelle')	7.377229075872956e-06
('lebt', 'getrennt', 'ihrem')	7.377229075872956e-06
('leichte', 'abnahme', 'gewaltschutzsachen')	7.377229075872956e-06
('leiter', 'außenstelle', 'weißen')	7.377229075872956e-06
('lernprogramm', 'gewalt', 'besucht')	7.377229075872956e-06
('lernprogramm', 'partnerschaft', 'gewalt')	7.377229075872956e-06
('lesbisch', 'schwul', 'bisexuell')	7.377229075872956e-06
('ließ', 'gesetz', 'vorbeugung')	7.377229075872956e-06
('ließen', 'zeichen', 'kampagne')	7.377229075872956e-06
('literaturwissenschafterin', 'hartl', 'gewalt')	7.377229075872956e-06
('lokaljournalismus', 'datengetriebene', 'investigative')	7.377229075872956e-06
('lokalredaktionen', 'umsetzt', 'ist')	7.377229075872956e-06
('ländliche', 'räume', 'integration')	7.377229075872956e-06
('machen', 'sagen', 'bevor')	7.377229075872956e-06
('magdalene', 'holthausen', 'leiterin')	7.377229075872956e-06
('mai', 'unterschrift', 'ausgelegt')	7.377229075872956e-06
('mal', 'waren', 'opfer')	7.377229075872956e-06
('mann', 'vorläufig', 'festgenommen')	7.377229075872956e-06
('mann', 'wahrer', 'integrität')	7.377229075872956e-06
('mann', 'welt', 'aß')	7.377229075872956e-06
('massiv', 'seine', 'opfer')	7.377229075872956e-06
('massnahme', 'verkürzt', 'elektronische')	7.377229075872956e-06
('massnahmen', 'gewalt', 'frauen')	7.377229075872956e-06
('massnahmen', 'zählen', 'elektronische')	7.377229075872956e-06
('maßnahmen', 'orange', 'sollen')	7.377229075872956e-06
('maßnahmen', 'prävention', 'bekämpfung')	7.377229075872956e-06
('mehrere', 'jahre', 'hinweg')	7.377229075872956e-06
('mehrfach', 'gesicht', 'geschlagen')	7.377229075872956e-06
('mehrheit', 'opfer', 'prozent')	7.377229075872956e-06
('mein', 'vater', 'mutter')	7.377229075872956e-06
('meisten', 'änderungen', 'strafrecht')	7.377229075872956e-06
('meldungen', 'wegen', 'häuslicher')	7.377229075872956e-06
('menschen', 'engem', 'raum')	7.377229075872956e-06
('menschen', 'getötet', 'wurden')	7.377229075872956e-06
('menschen', 'gewalt', 'frauen')	7.377229075872956e-06
('menschen', 'häufiger', 'hause')	7.377229075872956e-06
('menschen', 'patriarchaler', 'gewalt')	7.377229075872956e-06
('menschenrechte', 'erklärte', 'bundesministerium')	7.377229075872956e-06
('messer', 'bedroht', 'haben')	7.377229075872956e-06
('millionen', 'euro', 'jährlich')	7.377229075872956e-06
('millionen', 'euro', 'kampf')	7.377229075872956e-06
('millionen', 'euro', 'pro')	7.377229075872956e-06
('mindestens', 'körperliche', 'auseinandersetzung')	7.377229075872956e-06
('mindestens', 'opfer', 'gewalt')	7.377229075872956e-06
('minuten', 'frau', 'opfer')	7.377229075872956e-06
('missbrauch', 'sextourismus', 'vergewaltigung')	7.377229075872956e-06
('missbrauchen', 'einsperren', 'frauen')	7.377229075872956e-06
('misshandelte', 'frauen', 'kinder')	7.377229075872956e-06
('mitarbeiter', 'weißen', 'hauses')	7.377229075872956e-06
('mittwoch', 'entspreche', 'zunahme')	7.377229075872956e-06
('mittwoch', 'hochhaus', 'hanauer')	7.377229075872956e-06
('monate', 'angeordnet', 'werden')	7.377229075872956e-06
('monaten', 'sozialkontrolle', 'schule')	7.377229075872956e-06
('montag', 'freitag', 'erreichbar')	7.377229075872956e-06
('mord', 'totschlag', 'körperverletzungen')	7.377229075872956e-06
('morden', 'keine', 'individuellen')	7.377229075872956e-06
('mordes', 'vollendeten', 'mordes')	7.377229075872956e-06
('mordkommission', 'übernahm', 'ermittlungen')	7.377229075872956e-06
('mordverdacht', 'stehende', 'vater')	7.377229075872956e-06
('mut', 'machen', 'hilfe')	7.377229075872956e-06
('mut', 'machen', 'sagen')	7.377229075872956e-06
('mutmaßlicher', 'körperlicher', 'gewalt')	7.377229075872956e-06
('mutter', 'kind', 'schutz')	7.377229075872956e-06
('mutter', 'sind', 'messerangriff')	7.377229075872956e-06
('mädchen', 'können', 'netzwerk')	7.377229075872956e-06
('mädchen', 'seine', 'mutter')	7.377229075872956e-06
('mädchenberatungsstellen', 'wenden', 'außerdem')	7.377229075872956e-06
('männer', 'frauen', 'töten')	7.377229075872956e-06
('männer', 'hilfe', 'suchen')	7.377229075872956e-06
('männer', 'ihren', 'partnerinnen')	7.377229075872956e-06
('männer', 'opfer', 'werden')	7.377229075872956e-06
('männer', 'scheuen', 'angst')	7.377229075872956e-06
('männernotruf', 'mo', 'kostenlos')	7.377229075872956e-06
('möchten', 'mut', 'machen')	7.377229075872956e-06
('möglichkeiten', 'hilfe', 'holen')	7.377229075872956e-06
('müssen', 'abgewiesen', 'werden')	7.377229075872956e-06
('nachdem', 'seine', 'frau')	7.377229075872956e-06
('nacht', 'samstag', 'polizeiinspektion')	7.377229075872956e-06
('nahm', 'häusliche', 'gewalt')	7.377229075872956e-06
('narben', 'gewalt', 'sexuelle')	7.377229075872956e-06
('netzwerk', 'brandenburgischer', 'frauenhäuser')	7.377229075872956e-06
('netzwerk', 'lokaljournalismus', 'datengetriebene')	7.377229075872956e-06
('netzwerk', 'österreichischer', 'frauen')	7.377229075872956e-06
('netzwerkes', 'brandenburgischen', 'frauenhäuser')	7.377229075872956e-06
('netzwerks', 'brandenburgischer', 'frauenhäuser')	7.377229075872956e-06
('neuer', 'ließen', 'zeichen')	7.377229075872956e-06
('nicht', 'aber', 'ist')	7.377229075872956e-06
('nicht', 'annähernd', 'beschrieben')	7.377229075872956e-06
('nicht', 'ausreichend', 'ist')	7.377229075872956e-06
('nicht', 'betroffenen', 'frauen')	7.377229075872956e-06
('nicht', 'egal', 'geliebt')	7.377229075872956e-06
('nicht', 'erlaubt', 'sein')	7.377229075872956e-06
('nicht', 'ernst', 'nimmt')	7.377229075872956e-06
('nicht', 'frauen', 'männer')	7.377229075872956e-06
('nicht', 'frauen', 'schützen')	7.377229075872956e-06
('nicht', 'gelassen', 'werden')	7.377229075872956e-06
('nicht', 'geschlagen', 'aber')	7.377229075872956e-06
('nicht', 'haus', 'verlassen')	7.377229075872956e-06
('nicht', 'hören', 'nicht')	7.377229075872956e-06
('nicht', 'jedem', 'fall')	7.377229075872956e-06
('nicht', 'opfer', 'nicht')	7.377229075872956e-06
('nicht', 'physische', 'gewalt')	7.377229075872956e-06
('nicht', 'schichten', 'bereichen')	7.377229075872956e-06
('nicht', 'sein', 'darf')	7.377229075872956e-06
('nicht', 'sicher', 'seien')	7.377229075872956e-06
('nicht', 'sicher', 'sind')	7.377229075872956e-06
('nicht', 'sistiert', 'werden')	7.377229075872956e-06
('nicht', 'trauen', 'anzeige')	7.377229075872956e-06
('nicht', 'weitergehen', 'kann')	7.377229075872956e-06
('nicht', 'zusätzlichen', 'fallzahlen')	7.377229075872956e-06
('niemals', 'geschlagen', 'haben')	7.377229075872956e-06
('niger', 'habe', 'gezielt')	7.377229075872956e-06
('no', 'go', 'möchten')	7.377229075872956e-06
('normale', 'ärzte', 'fühlen')	7.377229075872956e-06
('november', 'ist', 'internationale')	7.377229075872956e-06
('nähe', 'festgenommen', 'überstellt')	7.377229075872956e-06
('opfer', 'eingestochen', 'zill')	7.377229075872956e-06
('opfer', 'extremistischer', 'übergriffe')	7.377229075872956e-06
('opfer', 'häuslichen', 'gewalt')	7.377229075872956e-06
('opfer', 'ist', 'nicht')	7.377229075872956e-06
('opfer', 'krieg', 'gewalt')	7.377229075872956e-06
('opfer', 'männlicher', 'gewalt')	7.377229075872956e-06
('opfer', 'partnerschaftlicher', 'gewalt')	7.377229075872956e-06
('opfer', 'prozent', 'weiblich')	7.377229075872956e-06
('opfer', 'psychischer', 'physischer')	7.377229075872956e-06
('opfer', 'rassistischer', 'antisemitischer')	7.377229075872956e-06
('opfer', 'rassistischer', 'gewalt')	7.377229075872956e-06
('opfer', 'schützen', 'täter')	7.377229075872956e-06
('opfer', 'seien', 'frauen')	7.377229075872956e-06
('opfer', 'straftat', 'geworden')	7.377229075872956e-06
('opfer', 'wer', 'täter')	7.377229075872956e-06
('opfer', 'werden', 'nicht')	7.377229075872956e-06
('opfertelefon', 'weißen', 'rings')	7.377229075872956e-06
('orange', 'auflaufen', 'wollen')	7.377229075872956e-06
('orange', 'day', 'internationalen')	7.377229075872956e-06
('orange', 'sollen', 'unhaltbaren')	7.377229075872956e-06
('paarbeziehung', 'soll', 'verfahren')	7.377229075872956e-06
('pandemie', 'häusliche', 'gewalt')	7.377229075872956e-06
('paralysiert', 'knapp', 'kasse')	7.377229075872956e-06
('partner', 'expartner', 'getötet')	7.377229075872956e-06
('partner', 'wohnung', 'verwiesen')	7.377229075872956e-06
('partnern', 'ehemaligen', 'partnern')	7.377229075872956e-06
('partnern', 'missbrauchen', 'einsperren')	7.377229075872956e-06
('partnerschaft', 'gewalt', 'erleben')	7.377229075872956e-06
('partnerschaft', 'wurden', 'angezeigt')	7.377229075872956e-06
('passiert', 'gewalt', 'beziehung')	7.377229075872956e-06
('patriarchale', 'rollenbilder', 'stehen')	7.377229075872956e-06
('patriarchaler', 'gewalt', 'betroffen')	7.377229075872956e-06
('person', 'auferlegt', 'werden')	7.377229075872956e-06
('person', 'sistierung', 'lernprogramm')	7.377229075872956e-06
('personen', 'diversen', 'geschlechts')	7.377229075872956e-06
('personen', 'opfer', 'häuslicher')	7.377229075872956e-06
('persönlichen', 'daten', 'kontakt')	7.377229075872956e-06
('physische', 'gewalt', 'geschlechtsspezifische')	7.377229075872956e-06
('physischer', 'psychischer', 'sexueller')	7.377229075872956e-06
('plätze', 'belegt', 'waren')	7.377229075872956e-06
('polizei', 'einsatz', 'wegen')	7.377229075872956e-06
('polizei', 'einsätzen', 'häuslicher')	7.377229075872956e-06
('polizei', 'ermittelt', 'wegen')	7.377229075872956e-06
('polizei', 'formen', 'physischer')	7.377229075872956e-06
('polizei', 'gerufen', 'hatte')	7.377229075872956e-06
('polizei', 'monaten', 'märz')	7.377229075872956e-06
('polizei', 'würden', 'überschwemmt')	7.377229075872956e-06
('problem', 'nicht', 'ernst')	7.377229075872956e-06
('probleme', 'abwertung', 'frauen')	7.377229075872956e-06
('prozent', 'anzeigen', 'wegen')	7.377229075872956e-06
('prozent', 'befragten', 'gaben')	7.377229075872956e-06
('prozent', 'betroffenen', 'sind')	7.377229075872956e-06
('prozent', 'fälle', 'sind')	7.377229075872956e-06
('prozent', 'gestiegen', 'prozent')	7.377229075872956e-06
('prozent', 'höher', 'gewesen')	7.377229075872956e-06
('prozent', 'kinder', 'prozent')	7.377229075872956e-06
('prozent', 'opfer', 'frauen')	7.377229075872956e-06
('prozent', 'opfer', 'weiblich')	7.377229075872956e-06
('prozent', 'prozent', 'fälle')	7.377229075872956e-06
('prozent', 'vergleich', 'wochen')	7.377229075872956e-06
('prozent', 'zuvor', 'lockdowns')	7.377229075872956e-06
('ps', 'sind', 'werden')	7.377229075872956e-06
('psychische', 'körperliche', 'gewalt')	7.377229075872956e-06
('psychischer', 'gewalt', 'ausgesetzt')	7.377229075872956e-06
('psychischer', 'sexueller', 'gewalt')	7.377229075872956e-06
('psychologische', 'soziale', 'beratung')	7.377229075872956e-06
('psychosomatische', 'medizin', 'psychotherapie')	7.377229075872956e-06
('pünktlich', 'orange', 'day')	7.377229075872956e-06
('quarantäne', 'entscheidend', 'sind')	7.377229075872956e-06
('raum', 'besonderem', 'stress')	7.377229075872956e-06
('rayonverbote', 'können', 'gerichte')	7.377229075872956e-06
('realität', 'dahinter', 'ist')	7.377229075872956e-06
('rechenschaft', 'gezogen', 'werden')	7.377229075872956e-06
('recherche', 'ist', 'kooperation')	7.377229075872956e-06
('recherchezentrums', 'correctiv', 'spenden')	7.377229075872956e-06
('rechtsanspruch', 'platz', 'frauenhaus')	7.377229075872956e-06
('redskins', 'wissen', 'schwere')	7.377229075872956e-06
('regierungen', 'weltweit', 'dagegen')	7.377229075872956e-06
('regierungen', 'weltweit', 'sicherzustellen')	7.377229075872956e-06
('registriert', 'worden', 'menschen')	7.377229075872956e-06
('registrierten', 'angaben', 'hingegen')	7.377229075872956e-06
('reichen', 'weitem', 'nicht')	7.377229075872956e-06
('rheinisch', 'bergischen', 'kreises')	7.377229075872956e-06
('ring', 'kontaktmöglichkeit', 'häuslicher')	7.377229075872956e-06
('risikofaktoren', 'häusliche', 'gewalt')	7.377229075872956e-06
('rising', 'milliarde', 'erhebt')	7.377229075872956e-06
('rolle', 'gewalt', 'hals')	7.377229075872956e-06
('rollenbilder', 'stehen', 'hilfe')	7.377229075872956e-06
('ruhe', 'kommen', 'können')	7.377229075872956e-06
('runderneuten', 'bescheid', 'lässt')	7.377229075872956e-06
('räumen', 'frauentreffs', 'jupiterstraße')	7.377229075872956e-06
('rückfragen', 'wenden', 'bitte')	7.377229075872956e-06
('sagen', 'bevor', 'grenzen')	7.377229075872956e-06
